nom,SIREN,COG,type,code_region,code_departement
Champagnolles,211700844,17084,COM,75,17
Champdolent,211700851,17085,COM,75,17
Chaniers,211700869,17086,COM,75,17
Chantemerle-sur-la-Soie,211700877,17087,COM,75,17
La Chapelle-des-Pots,211700893,17089,COM,75,17
Charron,211700919,17091,COM,75,17
Chartuzac,211700927,17092,COM,75,17
Le Château-d'Oléron,211700935,17093,COM,75,17
Châtelaillon-Plage,211700943,17094,COM,75,17
Chatenet,211700950,17095,COM,75,17
Chaunac,211700968,17096,COM,75,17
Le Chay,211700976,17097,COM,75,17
Chenac-Saint-Seurin-d'Uzet,211700984,17098,COM,75,17
Chepniers,211700992,17099,COM,75,17
Chérac,211701008,17100,COM,75,17
Cherbonnières,211701016,17101,COM,75,17
Chermignac,211701024,17102,COM,75,17
Chevanceaux,211701040,17104,COM,75,17
Chives,211701057,17105,COM,75,17
Cierzac,211701065,17106,COM,75,17
Ciré-d'Aunis,211701073,17107,COM,75,17
Clam,211701081,17108,COM,75,17
Clavette,211701099,17109,COM,75,17
Clérac,211701107,17110,COM,75,17
Clion,211701115,17111,COM,75,17
La Clisse,211701123,17112,COM,75,17
La Clotte,211701131,17113,COM,75,17
Coivert,211701149,17114,COM,75,17
Colombiers,211701156,17115,COM,75,17
Consac,211701164,17116,COM,75,17
Contré,211701172,17117,COM,75,17
Corignac,211701180,17118,COM,75,17
Corme-Écluse,211701198,17119,COM,75,17
Corme-Royal,211701206,17120,COM,75,17
La Couarde-sur-Mer,211701214,17121,COM,75,17
Coulonges,211701222,17122,COM,75,17
Courant,211701248,17124,COM,75,17
Courcelles,211701255,17125,COM,75,17
Courcerac,211701263,17126,COM,75,17
Courçon,211701271,17127,COM,75,17
Courcoury,211701289,17128,COM,75,17
Courpignac,211701297,17129,COM,75,17
Coux,211701305,17130,COM,75,17
Cozes,211701313,17131,COM,75,17
Cramchaban,211701321,17132,COM,75,17
Cravans,211701339,17133,COM,75,17
Crazannes,211701347,17134,COM,75,17
Cressé,211701354,17135,COM,75,17
Croix-Chapeau,211701362,17136,COM,75,17
La Croix-Comtesse,211701370,17137,COM,75,17
Dampierre-sur-Boutonne,211701388,17138,COM,75,17
Dœuil-sur-le-Mignon,211701396,17139,COM,75,17
Dolus-d'Oléron,211701404,17140,COM,75,17
Dompierre-sur-Charente,211701412,17141,COM,75,17
Dompierre-sur-Mer,211701420,17142,COM,75,17
Le Douhet,211701438,17143,COM,75,17
Échebrune,211701453,17145,COM,75,17
Échillais,211701461,17146,COM,75,17
Écoyeux,211701479,17147,COM,75,17
Écurat,211701487,17148,COM,75,17
Les Éduts,211701495,17149,COM,75,17
Les Églises-d'Argenteuil,211701503,17150,COM,75,17
L'Éguille,211701511,17151,COM,75,17
Épargnes,211701529,17152,COM,75,17
Esnandes,211701537,17153,COM,75,17
Les Essards,211701545,17154,COM,75,17
Étaules,211701552,17155,COM,75,17
Expiremont,211701560,17156,COM,75,17
Fenioux,211701578,17157,COM,75,17
Ferrières,211701586,17158,COM,75,17
Fléac-sur-Seugne,211701594,17159,COM,75,17
Floirac,200076925,17160,COM,75,17
La Flotte,211701610,17161,COM,75,17
Fontaine-Chalendray,211701628,17162,COM,75,17
Fontaines-d'Ozillac,211701636,17163,COM,75,17
Fontcouverte,211701644,17164,COM,75,17
Fontenet,211701651,17165,COM,75,17
Forges,211701669,17166,COM,75,17
Le Fouilloux,211701677,17167,COM,75,17
Fouras,211701685,17168,COM,75,17
Geay,211701719,17171,COM,75,17
Gémozac,211701727,17172,COM,75,17
La Genétouze,211701735,17173,COM,75,17
Genouillé,211701743,17174,COM,75,17
Germignac,211701750,17175,COM,75,17
Gibourne,211701768,17176,COM,75,17
Le Gicq,211701776,17177,COM,75,17
Givrezac,211701784,17178,COM,75,17
Les Gonds,211701792,17179,COM,75,17
Gourvillette,211701800,17180,COM,75,17
Grandjean,211701818,17181,COM,75,17
La Grève-sur-Mignon,211701826,17182,COM,75,17
Grézac,211701834,17183,COM,75,17
La Gripperie-Saint-Symphorien,211701842,17184,COM,75,17
Le Gua,211701859,17185,COM,75,17
Le Gué-d'Alleré,211701867,17186,COM,75,17
Guitinières,211701875,17187,COM,75,17
Haimps,211701883,17188,COM,75,17
L'Houmeau,211701909,17190,COM,75,17
La Jard,211701917,17191,COM,75,17
Jarnac-Champagne,211701925,17192,COM,75,17
La Jarne,211701933,17193,COM,75,17
La Jarrie,211701941,17194,COM,75,17
La Jarrie-Audouin,211701958,17195,COM,75,17
Jazennes,211701966,17196,COM,75,17
Jonzac,211701974,17197,COM,75,17
Juicq,211701982,17198,COM,75,17
Jussas,211701990,17199,COM,75,17
Lagord,211702006,17200,COM,75,17
La Laigne,211702014,17201,COM,75,17
Landes,211702022,17202,COM,75,17
Landrais,211702030,17203,COM,75,17
Léoville,211702048,17204,COM,75,17
Loire-les-Marais,211702055,17205,COM,75,17
Loiré-sur-Nie,211702063,17206,COM,75,17
Loix,211702071,17207,COM,75,17
Longèves,211702089,17208,COM,75,17
Lonzac,211702097,17209,COM,75,17
Lorignac,211702105,17210,COM,75,17
Loulay,211702113,17211,COM,75,17
Louzignac,211702121,17212,COM,75,17
Lozay,211702139,17213,COM,75,17
Luchat,211702147,17214,COM,75,17
Lussac,211702154,17215,COM,75,17
Lussant,211702162,17216,COM,75,17
Macqueville,211702170,17217,COM,75,17
Marans,211702188,17218,COM,75,17
Marennes-Hiers-Brouage,200085132,17219,COM,75,17
Marignac,211702204,17220,COM,75,17
Marsais,211702212,17221,COM,75,17
Marsilly,211702220,17222,COM,75,17
Massac,211702238,17223,COM,75,17
Matha,211702246,17224,COM,75,17
Les Mathes,211702253,17225,COM,75,17
Mazeray,211702261,17226,COM,75,17
Mazerolles,211702279,17227,COM,75,17
Médis,211702287,17228,COM,75,17
Mérignac,211702295,17229,COM,75,17
Meschers-sur-Gironde,211702303,17230,COM,75,17
Messac,211702311,17231,COM,75,17
Meursac,211702329,17232,COM,75,17
Meux,211702337,17233,COM,75,17
Migré,211702345,17234,COM,75,17
Migron,211702352,17235,COM,75,17
Mirambeau,211702360,17236,COM,75,17
Moëze,211702378,17237,COM,75,17
Mons,211702394,17239,COM,75,17
Montendre,211702402,17240,COM,75,17
Montguyon,211702410,17241,COM,75,17
Montils,211702428,17242,COM,75,17
Montlieu-la-Garde,211702436,17243,COM,75,17
Montpellier-de-Médillan,211702444,17244,COM,75,17
Montroy,211702451,17245,COM,75,17
Moragne,211702469,17246,COM,75,17
Mornac-sur-Seudre,211702477,17247,COM,75,17
Mortagne-sur-Gironde,211702485,17248,COM,75,17
Mortiers,211702493,17249,COM,75,17
Mosnac,211702501,17250,COM,75,17
Le Mung,211702527,17252,COM,75,17
Muron,211702535,17253,COM,75,17
Nachamps,211702543,17254,COM,75,17
Nancras,211702550,17255,COM,75,17
Nantillé,211702568,17256,COM,75,17
Néré,211702576,17257,COM,75,17
Neuillac,211702584,17258,COM,75,17
Neulles,211702592,17259,COM,75,17
Neuvicq,211702600,17260,COM,75,17
Neuvicq-le-Château,211702618,17261,COM,75,17
Nieul-lès-Saintes,211702626,17262,COM,75,17
Nieul-le-Virouil,211702634,17263,COM,75,17
Nieul-sur-Mer,211702642,17264,COM,75,17
Nieulle-sur-Seudre,211702659,17265,COM,75,17
Les Nouillers,211702667,17266,COM,75,17
Nuaillé-d'Aunis,211702675,17267,COM,75,17
Nuaillé-sur-Boutonne,211702683,17268,COM,75,17
Orignolles,211702691,17269,COM,75,17
Ozillac,211702709,17270,COM,75,17
Paillé,211702717,17271,COM,75,17
Pérignac,211702733,17273,COM,75,17
Périgny,211702741,17274,COM,75,17
Pessines,211702758,17275,COM,75,17
Le Pin,211702766,17276,COM,75,17
Essouvert,200055341,17277,COM,75,17
Pisany,211702782,17278,COM,75,17
Plassac,211702790,17279,COM,75,17
Plassay,211702808,17280,COM,75,17
Polignac,211702816,17281,COM,75,17
Pommiers-Moulons,211702824,17282,COM,75,17
Pons,211702832,17283,COM,75,17
Pont-l'Abbé-d'Arnoult,211702840,17284,COM,75,17
Port-d'Envaux,211702857,17285,COM,75,17
Les Portes-en-Ré,211702865,17286,COM,75,17
Pouillac,211702873,17287,COM,75,17
Poursay-Garnaud,211702881,17288,COM,75,17
Préguillac,211702899,17289,COM,75,17
Prignac,211702907,17290,COM,75,17
Puilboreau,211702915,17291,COM,75,17
Puy-du-Lac,211702923,17292,COM,75,17
Puyravault,211702931,17293,COM,75,17
Puyrolland,211702949,17294,COM,75,17
Réaux sur Trèfle,200053049,17295,COM,75,17
Rétaud,211702964,17296,COM,75,17
Rivedoux-Plage,211702972,17297,COM,75,17
Rioux,211702980,17298,COM,75,17
Rochefort,211702998,17299,COM,75,17
La Rochelle,211703004,17300,COM,75,17
Romazières,211703012,17301,COM,75,17
Romegoux,211703020,17302,COM,75,17
La Ronde,211703038,17303,COM,75,17
Rouffiac,211703046,17304,COM,75,17
Rouffignac,211703053,17305,COM,75,17
Royan,211703061,17306,COM,75,17
Sablonceaux,211703079,17307,COM,75,17
Saint-Agnant,211703087,17308,COM,75,17
Saint-Aigulin,211703095,17309,COM,75,17
Saint-André-de-Lidon,211703103,17310,COM,75,17
Saint-Augustin,211703111,17311,COM,75,17
Saint-Bonnet-sur-Gironde,211703129,17312,COM,75,17
Saint-Bris-des-Bois,211703137,17313,COM,75,17
Saint-Césaire,211703145,17314,COM,75,17
Saint-Christophe,211703152,17315,COM,75,17
Saint-Ciers-Champagne,211703160,17316,COM,75,17
Saint-Ciers-du-Taillon,211703178,17317,COM,75,17
Saint-Clément-des-Baleines,211703186,17318,COM,75,17
Sainte-Colombe,211703194,17319,COM,75,17
Saint-Coutant-le-Grand,211703202,17320,COM,75,17
Saint-Crépin,211703210,17321,COM,75,17
Saint-Cyr-du-Doret,211703228,17322,COM,75,17
Saint-Denis-d'Oléron,211703236,17323,COM,75,17
Saint-Dizant-du-Bois,211703244,17324,COM,75,17
Saint-Dizant-du-Gua,211703251,17325,COM,75,17
Saint-Eugène,211703269,17326,COM,75,17
Saint-Félix,211703277,17327,COM,75,17
Saint-Fort-sur-Gironde,211703285,17328,COM,75,17
Saint-Froult,211703293,17329,COM,75,17
Sainte-Gemme,211703301,17330,COM,75,17
Saint-Genis-de-Saintonge,211703319,17331,COM,75,17
Saint-Georges-Antignac,211703327,17332,COM,75,17
Saint-Georges-de-Didonne,211703335,17333,COM,75,17
Saint-Georges-de-Longuepierre,211703343,17334,COM,75,17
Saint-Georges-des-Agoûts,211703350,17335,COM,75,17
Saint-Georges-des-Coteaux,211703368,17336,COM,75,17
Saint-Georges-d'Oléron,211703376,17337,COM,75,17
Saint-Georges-du-Bois,211703384,17338,COM,75,17
Saint-Germain-de-Lusignan,211703392,17339,COM,75,17
Saint-Pierre-La-Noue,200080091,17340,COM,75,17
Saint-Germain-de-Vibrac,211703418,17341,COM,75,17
Saint-Germain-du-Seudre,211703426,17342,COM,75,17
Saint-Grégoire-d'Ardennes,211703434,17343,COM,75,17
Saint-Hilaire-de-Villefranche,200085074,17344,COM,75,17
Saint-Hilaire-du-Bois,211703459,17345,COM,75,17
Saint-Hippolyte,211703467,17346,COM,75,17
Saint-Jean-d'Angély,211703475,17347,COM,75,17
Saint-Jean-d'Angle,211703483,17348,COM,75,17
Saint-Jean-de-Liversay,211703491,17349,COM,75,17
Saint-Julien-de-l'Escap,211703509,17350,COM,75,17
Saint-Just-Luzac,211703517,17351,COM,75,17
Saint-Laurent-de-la-Prée,211703533,17353,COM,75,17
Saint-Léger,211703541,17354,COM,75,17
Sainte-Lheurine,211703558,17355,COM,75,17
Saint-Loup,211703566,17356,COM,75,17
Saint-Maigrin,211703574,17357,COM,75,17
Saint-Mandé-sur-Brédoire,211703582,17358,COM,75,17
Saint-Mard,211703590,17359,COM,75,17
Sainte-Marie-de-Ré,211703608,17360,COM,75,17
Saint-Martial,211703616,17361,COM,75,17
Saint-Martial-de-Mirambeau,211703624,17362,COM,75,17
Saint-Martial-de-Vitaterne,211703632,17363,COM,75,17
Saint-Martial-sur-Né,211703640,17364,COM,75,17
Saint-Martin-d'Ary,211703657,17365,COM,75,17
Saint-Martin-de-Coux,211703665,17366,COM,75,17
Saint-Martin-de-Juillers,211703673,17367,COM,75,17
Saint-Martin-de-Ré,211703699,17369,COM,75,17
Saint-Médard,211703723,17372,COM,75,17
Saint-Médard-d'Aunis,211703731,17373,COM,75,17
Sainte-Même,211703749,17374,COM,75,17
Saint-Nazaire-sur-Charente,211703756,17375,COM,75,17
Saint-Ouen-d'Aunis,211703764,17376,COM,75,17
Saint-Ouen-la-Thène,211703772,17377,COM,75,17
Saint-Palais-de-Négrignac,211703780,17378,COM,75,17
Saint-Palais-de-Phiolin,211703798,17379,COM,75,17
Saint-Palais-sur-Mer,211703806,17380,COM,75,17
Saint-Pardoult,211703814,17381,COM,75,17
Saint-Pierre-d'Amilly,211703822,17382,COM,75,17
Saint-Pierre-de-Juillers,211703830,17383,COM,75,17
Saint-Pierre-de-l'Isle,211703848,17384,COM,75,17
Saint-Pierre-d'Oléron,211703855,17385,COM,75,17
Saint-Pierre-du-Palais,211703863,17386,COM,75,17
Saint-Porchaire,211703871,17387,COM,75,17
Saint-Quantin-de-Rançanne,211703889,17388,COM,75,17
Sainte-Radegonde,211703897,17389,COM,75,17
Sainte-Ramée,211703905,17390,COM,75,17
Saint-Rogatien,211703913,17391,COM,75,17
Saint-Romain-de-Benet,211703939,17393,COM,75,17
Saint-Saturnin-du-Bois,211703947,17394,COM,75,17
Saint-Sauvant,211703954,17395,COM,75,17
Saint-Sauveur-d'Aunis,211703962,17396,COM,75,17
Saint-Savinien,211703970,17397,COM,75,17
Saint-Seurin-de-Palenne,211703988,17398,COM,75,17
Saint-Sever-de-Saintonge,211704002,17400,COM,75,17
Saint-Séverin-sur-Boutonne,211704010,17401,COM,75,17
Saint-Sigismond-de-Clermont,211704028,17402,COM,75,17
Saint-Simon-de-Bordes,211704036,17403,COM,75,17
Saint-Simon-de-Pellouaille,211704044,17404,COM,75,17
Saint-Sorlin-de-Conac,211704051,17405,COM,75,17
Saint-Sornin,211704069,17406,COM,75,17
Sainte-Soulle,211704077,17407,COM,75,17
Saint-Sulpice-d'Arnoult,211704085,17408,COM,75,17
Saint-Sulpice-de-Royan,211704093,17409,COM,75,17
Saint-Thomas-de-Conac,211704101,17410,COM,75,17
Saint-Trojan-les-Bains,211704119,17411,COM,75,17
Saint-Vaize,211704127,17412,COM,75,17
Saint-Vivien,211704135,17413,COM,75,17
Saint-Xandre,211704143,17414,COM,75,17
Saintes,211704150,17415,COM,75,17
Saleignes,211704168,17416,COM,75,17
Salignac-de-Mirambeau,211704176,17417,COM,75,17
Salignac-sur-Charente,211704184,17418,COM,75,17
Salles-sur-Mer,211704200,17420,COM,75,17
Saujon,211704218,17421,COM,75,17
Seigné,211704226,17422,COM,75,17
Semillac,211704234,17423,COM,75,17
Semoussac,211704242,17424,COM,75,17
Semussac,211704259,17425,COM,75,17
Le Seure,211704267,17426,COM,75,17
Siecq,211704275,17427,COM,75,17
Sonnac,211704283,17428,COM,75,17
Soubise,211704291,17429,COM,75,17
Soubran,211704309,17430,COM,75,17
Soulignonne,211704317,17431,COM,75,17
Souméras,211704325,17432,COM,75,17
Sousmoulins,211704333,17433,COM,75,17
Surgères,211704341,17434,COM,75,17
Taillant,211704358,17435,COM,75,17
Taillebourg,211704366,17436,COM,75,17
Talmont-sur-Gironde,211704374,17437,COM,75,17
Tanzac,211704382,17438,COM,75,17
Taugon,211704390,17439,COM,75,17
Ternant,211704408,17440,COM,75,17
Tesson,211704416,17441,COM,75,17
Thaims,211704424,17442,COM,75,17
Thairé,211704432,17443,COM,75,17
Thénac,211704440,17444,COM,75,17
Thézac,211704457,17445,COM,75,17
Thors,211704465,17446,COM,75,17
Le Thou,211704473,17447,COM,75,17
Tonnay-Boutonne,211704481,17448,COM,75,17
Tonnay-Charente,211704499,17449,COM,75,17
Torxé,211704507,17450,COM,75,17
Les Touches-de-Périgny,211704515,17451,COM,75,17
La Tremblade,211704523,17452,COM,75,17
Trizay,211704531,17453,COM,75,17
Tugéras-Saint-Maurice,211704549,17454,COM,75,17
La Vallée,211704556,17455,COM,75,17
La Devise,200076586,17457,COM,75,17
Vanzac,211704580,17458,COM,75,17
Varaize,211704598,17459,COM,75,17
Varzay,211704606,17460,COM,75,17
Vaux-sur-Mer,211704614,17461,COM,75,17
Vénérand,211704622,17462,COM,75,17
Vergeroux,211704630,17463,COM,75,17
Vergné,211704648,17464,COM,75,17
La Vergne,211704655,17465,COM,75,17
Vérines,211704663,17466,COM,75,17
Vervant,211704671,17467,COM,75,17
Vibrac,211704689,17468,COM,75,17
Villars-en-Pons,211704697,17469,COM,75,17
Villars-les-Bois,211704705,17470,COM,75,17
La Villedieu,211704713,17471,COM,75,17
Villedoux,211704721,17472,COM,75,17
Villemorin,211704739,17473,COM,75,17
Villeneuve-la-Comtesse,211704747,17474,COM,75,17
Villexavier,211704762,17476,COM,75,17
Villiers-Couture,211704770,17477,COM,75,17
Vinax,211704788,17478,COM,75,17
Virollet,211704796,17479,COM,75,17
Virson,211704804,17480,COM,75,17
Voissay,211704812,17481,COM,75,17
Vouhé,211704820,17482,COM,75,17
Yves,211704838,17483,COM,75,17
Port-des-Barques,211704846,17484,COM,75,17
Le Grand-Village-Plage,211704853,17485,COM,75,17
La Brée-les-Bains,211704861,17486,COM,75,17
Achères,211800016,18001,COM,24,18
Ainay-le-Vieil,211800024,18002,COM,24,18
Les Aix-d'Angillon,211800032,18003,COM,24,18
Allogny,211800040,18004,COM,24,18
Allouis,211800057,18005,COM,24,18
Annoix,211800065,18006,COM,24,18
Apremont-sur-Allier,211800073,18007,COM,24,18
Arçay,211800081,18008,COM,24,18
Arcomps,211800099,18009,COM,24,18
Ardenais,211800107,18010,COM,24,18
Argent-sur-Sauldre,211800115,18011,COM,24,18
Argenvières,211800123,18012,COM,24,18
Arpheuilles,211800131,18013,COM,24,18
Assigny,211800149,18014,COM,24,18
Aubigny-sur-Nère,211800156,18015,COM,24,18
Aubinges,211800164,18016,COM,24,18
Augy-sur-Aubois,211800172,18017,COM,24,18
Avord,211800180,18018,COM,24,18
Azy,211800198,18019,COM,24,18
Bannay,211800206,18020,COM,24,18
Bannegon,211800214,18021,COM,24,18
Barlieu,211800222,18022,COM,24,18
Baugy,200083798,18023,COM,24,18
Beddes,211800248,18024,COM,24,18
Beffes,211800255,18025,COM,24,18
Belleville-sur-Loire,211800263,18026,COM,24,18
Bengy-sur-Craon,211800271,18027,COM,24,18
Berry-Bouy,211800289,18028,COM,24,18
Bessais-le-Fromental,211800297,18029,COM,24,18
Blancafort,211800305,18030,COM,24,18
Blet,211800313,18031,COM,24,18
Boulleret,211800321,18032,COM,24,18
Bourges,211800339,18033,COM,24,18
Bouzais,211800347,18034,COM,24,18
Brécy,211800354,18035,COM,24,18
Brinay,211800362,18036,COM,24,18
Brinon-sur-Sauldre,211800370,18037,COM,24,18
Bruère-Allichamps,211800388,18038,COM,24,18
Bué,211800396,18039,COM,24,18
Bussy,211800404,18040,COM,24,18
La Celette,211800412,18041,COM,24,18
La Celle,211800420,18042,COM,24,18
La Celle-Condé,211800438,18043,COM,24,18
Cerbois,211800446,18044,COM,24,18
Chalivoy-Milon,211800453,18045,COM,24,18
Chambon,211800461,18046,COM,24,18
La Chapelle-d'Angillon,211800479,18047,COM,24,18
La Chapelle-Hugon,211800487,18048,COM,24,18
La Chapelle-Montlinard,211800495,18049,COM,24,18
La Chapelle-Saint-Ursin,211800503,18050,COM,24,18
La Chapelotte,211800511,18051,COM,24,18
Charenton-du-Cher,211800529,18052,COM,24,18
Charentonnay,211800537,18053,COM,24,18
Charly,211800545,18054,COM,24,18
Chârost,211800552,18055,COM,24,18
Chassy,211800560,18056,COM,24,18
Châteaumeillant,211800578,18057,COM,24,18
Châteauneuf-sur-Cher,211800586,18058,COM,24,18
Le Châtelet,211800594,18059,COM,24,18
Chaumont,211800602,18060,COM,24,18
Chaumoux-Marcilly,211800610,18061,COM,24,18
Le Chautay,211800628,18062,COM,24,18
Chavannes,211800636,18063,COM,24,18
Chéry,211800644,18064,COM,24,18
Chezal-Benoît,211800651,18065,COM,24,18
Civray,211800669,18066,COM,24,18
Clémont,211800677,18067,COM,24,18
Cogny,211800685,18068,COM,24,18
Colombiers,211800693,18069,COM,24,18
Concressault,211800701,18070,COM,24,18
Contres,211800719,18071,COM,24,18
Cornusse,211800727,18072,COM,24,18
Corquoy,200082998,18073,COM,24,18
Couargues,211800743,18074,COM,24,18
Cours-les-Barres,211800750,18075,COM,24,18
Coust,211800768,18076,COM,24,18
Couy,211800776,18077,COM,24,18
Crézançay-sur-Cher,211800784,18078,COM,24,18
Crézancy-en-Sancerre,211800792,18079,COM,24,18
Croisy,211800800,18080,COM,24,18
Crosses,211800818,18081,COM,24,18
Cuffy,211800826,18082,COM,24,18
Culan,211800834,18083,COM,24,18
Dampierre-en-Crot,211800842,18084,COM,24,18
Dampierre-en-Graçay,211800859,18085,COM,24,18
Drevant,211800867,18086,COM,24,18
Dun-sur-Auron,211800875,18087,COM,24,18
Ennordres,211800883,18088,COM,24,18
Épineuil-le-Fleuriel,211800891,18089,COM,24,18
Étréchy,211800909,18090,COM,24,18
Farges-Allichamps,211800917,18091,COM,24,18
Farges-en-Septaine,211800925,18092,COM,24,18
Faverdines,211800933,18093,COM,24,18
Feux,211800941,18094,COM,24,18
Flavigny,211800958,18095,COM,24,18
Foëcy,211800966,18096,COM,24,18
Fussy,211800974,18097,COM,24,18
Gardefort,211800982,18098,COM,24,18
Garigny,211800990,18099,COM,24,18
Genouilly,211801006,18100,COM,24,18
Germigny-l'Exempt,211801014,18101,COM,24,18
Givardon,211801022,18102,COM,24,18
Graçay,211801030,18103,COM,24,18
Groises,211801048,18104,COM,24,18
Gron,211801055,18105,COM,24,18
Grossouvre,211801063,18106,COM,24,18
La Groutte,211801071,18107,COM,24,18
La Guerche-sur-l'Aubois,211801089,18108,COM,24,18
Henrichemont,211801097,18109,COM,24,18
Herry,211801105,18110,COM,24,18
Humbligny,211801113,18111,COM,24,18
Ids-Saint-Roch,211801121,18112,COM,24,18
Ignol,211801139,18113,COM,24,18
Ineuil,211801147,18114,COM,24,18
Ivoy-le-Pré,211801154,18115,COM,24,18
Jalognes,211801162,18116,COM,24,18
Jars,211801170,18117,COM,24,18
Jouet-sur-l'Aubois,211801188,18118,COM,24,18
Jussy-Champagne,211801196,18119,COM,24,18
Jussy-le-Chaudrier,211801204,18120,COM,24,18
Lantan,211801212,18121,COM,24,18
Lapan,211801220,18122,COM,24,18
Lazenay,211801246,18124,COM,24,18
Léré,211801253,18125,COM,24,18
Levet,211801261,18126,COM,24,18
Lignières,211801279,18127,COM,24,18
Limeux,211801287,18128,COM,24,18
Lissay-Lochy,211801295,18129,COM,24,18
Loye-sur-Arnon,211801303,18130,COM,24,18
Lugny-Bourbonnais,211801311,18131,COM,24,18
Lugny-Champagne,211801329,18132,COM,24,18
Lunery,211801337,18133,COM,24,18
Lury-sur-Arnon,211801345,18134,COM,24,18
Maisonnais,211801352,18135,COM,24,18
Marçais,211801360,18136,COM,24,18
Mareuil-sur-Arnon,211801378,18137,COM,24,18
Marmagne,211801386,18138,COM,24,18
Marseilles-lès-Aubigny,211801394,18139,COM,24,18
Massay,211801402,18140,COM,24,18
Mehun-sur-Yèvre,211801410,18141,COM,24,18
Meillant,211801428,18142,COM,24,18
Menetou-Couture,211801436,18143,COM,24,18
Menetou-Râtel,211801444,18144,COM,24,18
Menetou-Salon,211801451,18145,COM,24,18
Ménétréol-sous-Sancerre,211801469,18146,COM,24,18
Ménétréol-sur-Sauldre,211801477,18147,COM,24,18
